(4, 4)
(195, 95)
(16, 26), (16, 28), (18, 28), (18, 26)
(16, 31), (16, 33), (18, 33), (18, 31)
(16, 36), (16, 38), (18, 38), (18, 36)
(16, 41), (16, 43), (18, 43), (18, 41)
(16, 46), (16, 48), (18, 48), (18, 46)
(16, 51), (16, 53), (18, 53), (18, 51)
(16, 56), (16, 58), (18, 58), (18, 56)
(16, 61), (16, 63), (18, 63), (18, 61)
(16, 66), (16, 68), (18, 68), (18, 66)
(16, 71), (16, 73), (18, 73), (18, 71)
(16, 76), (16, 78), (18, 78), (18, 76)
(16, 81), (16, 83), (18, 83), (18, 81)
(16, 86), (16, 88), (18, 88), (18, 86)
(16, 91), (16, 93), (18, 93), (18, 91)
(16, 96), (16, 98), (18, 98), (18, 96)
(21, 1), (21, 3), (23, 3), (23, 1)
(21, 6), (21, 8), (23, 8), (23, 6)
(21, 11), (21, 13), (23, 13), (23, 11)
(21, 16), (21, 18), (23, 18), (23, 16)
(21, 21), (21, 23), (23, 23), (23, 21)
(21, 26), (21, 28), (23, 28), (23, 26)
(21, 31), (21, 33), (23, 33), (23, 31)
(21, 36), (21, 38), (23, 38), (23, 36)
(21, 41), (21, 43), (23, 43), (23, 41)
(21, 46), (21, 48), (23, 48), (23, 46)
(21, 51), (21, 53), (23, 53), (23, 51)
(21, 56), (21, 58), (23, 58), (23, 56)
(21, 61), (21, 63), (23, 63), (23, 61)
(21, 66), (21, 68), (23, 68), (23, 66)
(21, 71), (21, 73), (23, 73), (23, 71)
(21, 76), (21, 78), (23, 78), (23, 76)
(21, 81), (21, 83), (23, 83), (23, 81)
(21, 86), (21, 88), (23, 88), (23, 86)
(21, 91), (21, 93), (23, 93), (23, 91)
(21, 96), (21, 98), (23, 98), (23, 96)
(26, 1), (26, 3), (28, 3), (28, 1)
(26, 6), (26, 8), (28, 8), (28, 6)
(26, 11), (26, 13), (28, 13), (28, 11)
(26, 16), (26, 18), (28, 18), (28, 16)
(26, 21), (26, 23), (28, 23), (28, 21)
(26, 26), (26, 28), (28, 28), (28, 26)
(26, 31), (26, 33), (28, 33), (28, 31)
(26, 36), (26, 38), (28, 38), (28, 36)
(26, 41), (26, 43), (28, 43), (28, 41)
(26, 46), (26, 48), (28, 48), (28, 46)
(26, 51), (26, 53), (28, 53), (28, 51)
(26, 56), (26, 58), (28, 58), (28, 56)
(26, 61), (26, 63), (28, 63), (28, 61)
(26, 66), (26, 68), (28, 68), (28, 66)
(26, 71), (26, 73), (28, 73), (28, 71)
(26, 76), (26, 78), (28, 78), (28, 76)
(26, 81), (26, 83), (28, 83), (28, 81)
(26, 86), (26, 88), (28, 88), (28, 86)
(26, 91), (26, 93), (28, 93), (28, 91)
(26, 96), (26, 98), (28, 98), (28, 96)
(31, 1), (31, 3), (33, 3), (33, 1)
(31, 6), (31, 8), (33, 8), (33, 6)
(31, 11), (31, 13), (33, 13), (33, 11)
(31, 16), (31, 18), (33, 18), (33, 16)
(31, 21), (31, 23), (33, 23), (33, 21)
(31, 26), (31, 28), (33, 28), (33, 26)
(31, 31), (31, 33), (33, 33), (33, 31)
(31, 36), (31, 38), (33, 38), (33, 36)
(31, 41), (31, 43), (33, 43), (33, 41)
(31, 46), (31, 48), (33, 48), (33, 46)
(31, 51), (31, 53), (33, 53), (33, 51)
(31, 56), (31, 58), (33, 58), (33, 56)
(31, 61), (31, 63), (33, 63), (33, 61)
(31, 66), (31, 68), (33, 68), (33, 66)
(31, 71), (31, 73), (33, 73), (33, 71)
(31, 76), (31, 78), (33, 78), (33, 76)
(31, 81), (31, 83), (33, 83), (33, 81)
(31, 86), (31, 88), (33, 88), (33, 86)
(31, 91), (31, 93), (33, 93), (33, 91)
(31, 96), (31, 98), (33, 98), (33, 96)
(36, 1), (36, 3), (38, 3), (38, 1)
(36, 6), (36, 8), (38, 8), (38, 6)
(36, 11), (36, 13), (38, 13), (38, 11)
(36, 16), (36, 18), (38, 18), (38, 16)
(36, 21), (36, 23), (38, 23), (38, 21)
(36, 26), (36, 28), (38, 28), (38, 26)
(36, 31), (36, 33), (38, 33), (38, 31)
(36, 36), (36, 38), (38, 38), (38, 36)
(36, 41), (36, 43), (38, 43), (38, 41)
(36, 46), (36, 48), (38, 48), (38, 46)
(36, 51), (36, 53), (38, 53), (38, 51)
(36, 56), (36, 58), (38, 58), (38, 56)
(36, 61), (36, 63), (38, 63), (38, 61)
(36, 66), (36, 68), (38, 68), (38, 66)
(36, 71), (36, 73), (38, 73), (38, 71)
(36, 76), (36, 78), (38, 78), (38, 76)
(36, 81), (36, 83), (38, 83), (38, 81)
(36, 86), (36, 88), (38, 88), (38, 86)
(36, 91), (36, 93), (38, 93), (38, 91)
(36, 96), (36, 98), (38, 98), (38, 96)
(41, 1), (41, 3), (43, 3), (43, 1)
(41, 6), (41, 8), (43, 8), (43, 6)
(41, 11), (41, 13), (43, 13), (43, 11)
(41, 16), (41, 18), (43, 18), (43, 16)
(41, 21), (41, 23), (43, 23), (43, 21)
(41, 26), (41, 28), (43, 28), (43, 26)
(41, 31), (41, 33), (43, 33), (43, 31)
(41, 36), (41, 38), (43, 38), (43, 36)
(41, 41), (41, 43), (43, 43), (43, 41)
(41, 46), (41, 48), (43, 48), (43, 46)
(41, 51), (41, 53), (43, 53), (43, 51)
(41, 56), (41, 58), (43, 58), (43, 56)
(41, 61), (41, 63), (43, 63), (43, 61)
(41, 66), (41, 68), (43, 68), (43, 66)
(41, 71), (41, 73), (43, 73), (43, 71)
(41, 76), (41, 78), (43, 78), (43, 76)
(41, 81), (41, 83), (43, 83), (43, 81)
(41, 86), (41, 88), (43, 88), (43, 86)
(41, 91), (41, 93), (43, 93), (43, 91)
(41, 96), (41, 98), (43, 98), (43, 96)
(46, 1), (46, 3), (48, 3), (48, 1)
(46, 6), (46, 8), (48, 8), (48, 6)
(46, 11), (46, 13), (48, 13), (48, 11)
(46, 16), (46, 18), (48, 18), (48, 16)
(46, 21), (46, 23), (48, 23), (48, 21)
(46, 26), (46, 28), (48, 28), (48, 26)
(46, 31), (46, 33), (48, 33), (48, 31)
(46, 36), (46, 38), (48, 38), (48, 36)
(46, 41), (46, 43), (48, 43), (48, 41)
(46, 46), (46, 48), (48, 48), (48, 46)
(46, 51), (46, 53), (48, 53), (48, 51)
(46, 56), (46, 58), (48, 58), (48, 56)
(46, 61), (46, 63), (48, 63), (48, 61)
(46, 66), (46, 68), (48, 68), (48, 66)
(46, 71), (46, 73), (48, 73), (48, 71)
(46, 76), (46, 78), (48, 78), (48, 76)
(46, 81), (46, 83), (48, 83), (48, 81)
(46, 86), (46, 88), (48, 88), (48, 86)
(46, 91), (46, 93), (48, 93), (48, 91)
(46, 96), (46, 98), (48, 98), (48, 96)
(51, 1), (51, 3), (53, 3), (53, 1)
(51, 6), (51, 8), (53, 8), (53, 6)
(51, 11), (51, 13), (53, 13), (53, 11)
(51, 16), (51, 18), (53, 18), (53, 16)
(51, 21), (51, 23), (53, 23), (53, 21)
(51, 26), (51, 28), (53, 28), (53, 26)
(51, 31), (51, 33), (53, 33), (53, 31)
(51, 36), (51, 38), (53, 38), (53, 36)
(51, 41), (51, 43), (53, 43), (53, 41)
(51, 46), (51, 48), (53, 48), (53, 46)
(51, 51), (51, 53), (53, 53), (53, 51)
(51, 56), (51, 58), (53, 58), (53, 56)
(51, 61), (51, 63), (53, 63), (53, 61)
(51, 66), (51, 68), (53, 68), (53, 66)
(51, 71), (51, 73), (53, 73), (53, 71)
(51, 76), (51, 78), (53, 78), (53, 76)
(51, 81), (51, 83), (53, 83), (53, 81)
(51, 86), (51, 88), (53, 88), (53, 86)
(51, 91), (51, 93), (53, 93), (53, 91)
(51, 96), (51, 98), (53, 98), (53, 96)
(56, 1), (56, 3), (58, 3), (58, 1)
(56, 6), (56, 8), (58, 8), (58, 6)
(56, 11), (56, 13), (58, 13), (58, 11)
(56, 16), (56, 18), (58, 18), (58, 16)
(56, 21), (56, 23), (58, 23), (58, 21)
(56, 26), (56, 28), (58, 28), (58, 26)
(56, 31), (56, 33), (58, 33), (58, 31)
(56, 36), (56, 38), (58, 38), (58, 36)
(56, 41), (56, 43), (58, 43), (58, 41)
(56, 46), (56, 48), (58, 48), (58, 46)
(56, 51), (56, 53), (58, 53), (58, 51)
(56, 56), (56, 58), (58, 58), (58, 56)
(56, 61), (56, 63), (58, 63), (58, 61)
(56, 66), (56, 68), (58, 68), (58, 66)
(56, 71), (56, 73), (58, 73), (58, 71)
(56, 76), (56, 78), (58, 78), (58, 76)
(56, 81), (56, 83), (58, 83), (58, 81)
(56, 86), (56, 88), (58, 88), (58, 86)
(56, 91), (56, 93), (58, 93), (58, 91)
(56, 96), (56, 98), (58, 98), (58, 96)
(61, 1), (61, 3), (63, 3), (63, 1)
(61, 6), (61, 8), (63, 8), (63, 6)
(61, 11), (61, 13), (63, 13), (63, 11)
(61, 16), (61, 18), (63, 18), (63, 16)
(61, 21), (61, 23), (63, 23), (63, 21)
(61, 26), (61, 28), (63, 28), (63, 26)
(61, 31), (61, 33), (63, 33), (63, 31)
(61, 36), (61, 38), (63, 38), (63, 36)
(61, 41), (61, 43), (63, 43), (63, 41)
(61, 46), (61, 48), (63, 48), (63, 46)
(61, 51), (61, 53), (63, 53), (63, 51)
(61, 56), (61, 58), (63, 58), (63, 56)
(61, 61), (61, 63), (63, 63), (63, 61)
(61, 66), (61, 68), (63, 68), (63, 66)
(61, 71), (61, 73), (63, 73), (63, 71)
(61, 76), (61, 78), (63, 78), (63, 76)
(61, 81), (61, 83), (63, 83), (63, 81)
(61, 86), (61, 88), (63, 88), (63, 86)
(61, 91), (61, 93), (63, 93), (63, 91)
(61, 96), (61, 98), (63, 98), (63, 96)
(66, 1), (66, 3), (68, 3), (68, 1)
(66, 6), (66, 8), (68, 8), (68, 6)
(66, 11), (66, 13), (68, 13), (68, 11)
(66, 16), (66, 18), (68, 18), (68, 16)
(66, 21), (66, 23), (68, 23), (68, 21)
(66, 26), (66, 28), (68, 28), (68, 26)
(66, 31), (66, 33), (68, 33), (68, 31)
(66, 36), (66, 38), (68, 38), (68, 36)
(66, 41), (66, 43), (68, 43), (68, 41)
(66, 46), (66, 48), (68, 48), (68, 46)
(66, 51), (66, 53), (68, 53), (68, 51)
(66, 56), (66, 58), (68, 58), (68, 56)
(66, 61), (66, 63), (68, 63), (68, 61)
(66, 66), (66, 68), (68, 68), (68, 66)
(66, 71), (66, 73), (68, 73), (68, 71)
(66, 76), (66, 78), (68, 78), (68, 76)
(66, 81), (66, 83), (68, 83), (68, 81)
(66, 86), (66, 88), (68, 88), (68, 86)
(66, 91), (66, 93), (68, 93), (68, 91)
(66, 96), (66, 98), (68, 98), (68, 96)
(71, 1), (71, 3), (73, 3), (73, 1)
(71, 6), (71, 8), (73, 8), (73, 6)
(71, 11), (71, 13), (73, 13), (73, 11)
(71, 16), (71, 18), (73, 18), (73, 16)
(71, 21), (71, 23), (73, 23), (73, 21)
(71, 26), (71, 28), (73, 28), (73, 26)
(71, 31), (71, 33), (73, 33), (73, 31)
(71, 36), (71, 38), (73, 38), (73, 36)
(71, 41), (71, 43), (73, 43), (73, 41)
(71, 46), (71, 48), (73, 48), (73, 46)
(71, 51), (71, 53), (73, 53), (73, 51)
(71, 56), (71, 58), (73, 58), (73, 56)
(71, 61), (71, 63), (73, 63), (73, 61)
(71, 66), (71, 68), (73, 68), (73, 66)
(71, 71), (71, 73), (73, 73), (73, 71)
(71, 76), (71, 78), (73, 78), (73, 76)
(71, 81), (71, 83), (73, 83), (73, 81)
(71, 86), (71, 88), (73, 88), (73, 86)
(71, 91), (71, 93), (73, 93), (73, 91)
(71, 96), (71, 98), (73, 98), (73, 96)
(76, 1), (76, 3), (78, 3), (78, 1)
(76, 6), (76, 8), (78, 8), (78, 6)
(76, 11), (76, 13), (78, 13), (78, 11)
(76, 16), (76, 18), (78, 18), (78, 16)
(76, 21), (76, 23), (78, 23), (78, 21)
(76, 26), (76, 28), (78, 28), (78, 26)
(76, 31), (76, 33), (78, 33), (78, 31)
(76, 36), (76, 38), (78, 38), (78, 36)
(76, 41), (76, 43), (78, 43), (78, 41)
(76, 46), (76, 48), (78, 48), (78, 46)
(76, 51), (76, 53), (78, 53), (78, 51)
(76, 56), (76, 58), (78, 58), (78, 56)
(76, 61), (76, 63), (78, 63), (78, 61)
(76, 66), (76, 68), (78, 68), (78, 66)
(76, 71), (76, 73), (78, 73), (78, 71)
(76, 76), (76, 78), (78, 78), (78, 76)
(76, 81), (76, 83), (78, 83), (78, 81)
(76, 86), (76, 88), (78, 88), (78, 86)
(76, 91), (76, 93), (78, 93), (78, 91)
(76, 96), (76, 98), (78, 98), (78, 96)
(81, 1), (81, 3), (83, 3), (83, 1)
(81, 6), (81, 8), (83, 8), (83, 6)
(81, 11), (81, 13), (83, 13), (83, 11)
(81, 16), (81, 18), (83, 18), (83, 16)
(81, 21), (81, 23), (83, 23), (83, 21)
(81, 26), (81, 28), (83, 28), (83, 26)
(81, 31), (81, 33), (83, 33), (83, 31)
(81, 36), (81, 38), (83, 38), (83, 36)
(81, 41), (81, 43), (83, 43), (83, 41)
(81, 46), (81, 48), (83, 48), (83, 46)
(81, 51), (81, 53), (83, 53), (83, 51)
(81, 56), (81, 58), (83, 58), (83, 56)
(81, 61), (81, 63), (83, 63), (83, 61)
(81, 66), (81, 68), (83, 68), (83, 66)
(81, 71), (81, 73), (83, 73), (83, 71)
(81, 76), (81, 78), (83, 78), (83, 76)
(81, 81), (81, 83), (83, 83), (83, 81)
(81, 86), (81, 88), (83, 88), (83, 86)
(81, 91), (81, 93), (83, 93), (83, 91)
(81, 96), (81, 98), (83, 98), (83, 96)
(86, 1), (86, 3), (88, 3), (88, 1)
(86, 6), (86, 8), (88, 8), (88, 6)
(86, 11), (86, 13), (88, 13), (88, 11)
(86, 16), (86, 18), (88, 18), (88, 16)
(86, 21), (86, 23), (88, 23), (88, 21)
(86, 26), (86, 28), (88, 28), (88, 26)
(86, 31), (86, 33), (88, 33), (88, 31)
(86, 36), (86, 38), (88, 38), (88, 36)
(86, 41), (86, 43), (88, 43), (88, 41)
(86, 46), (86, 48), (88, 48), (88, 46)
(86, 51), (86, 53), (88, 53), (88, 51)
(86, 56), (86, 58), (88, 58), (88, 56)
(86, 61), (86, 63), (88, 63), (88, 61)
(86, 66), (86, 68), (88, 68), (88, 66)
(86, 71), (86, 73), (88, 73), (88, 71)
(86, 76), (86, 78), (88, 78), (88, 76)
(86, 81), (86, 83), (88, 83), (88, 81)
(86, 86), (86, 88), (88, 88), (88, 86)
(86, 91), (86, 93), (88, 93), (88, 91)
(86, 96), (86, 98), (88, 98), (88, 96)
(91, 1), (91, 3), (93, 3), (93, 1)
(91, 6), (91, 8), (93, 8), (93, 6)
(91, 11), (91, 13), (93, 13), (93, 11)
(91, 16), (91, 18), (93, 18), (93, 16)
(91, 21), (91, 23), (93, 23), (93, 21)
(91, 26), (91, 28), (93, 28), (93, 26)
(91, 31), (91, 33), (93, 33), (93, 31)
(91, 36), (91, 38), (93, 38), (93, 36)
(91, 41), (91, 43), (93, 43), (93, 41)
(91, 46), (91, 48), (93, 48), (93, 46)
(91, 51), (91, 53), (93, 53), (93, 51)
(91, 56), (91, 58), (93, 58), (93, 56)
(91, 61), (91, 63), (93, 63), (93, 61)
(91, 66), (91, 68), (93, 68), (93, 66)
(91, 71), (91, 73), (93, 73), (93, 71)
(91, 76), (91, 78), (93, 78), (93, 76)
(91, 81), (91, 83), (93, 83), (93, 81)
(91, 86), (91, 88), (93, 88), (93, 86)
(91, 91), (91, 93), (93, 93), (93, 91)
(91, 96), (91, 98), (93, 98), (93, 96)
(96, 1), (96, 3), (98, 3), (98, 1)
(96, 6), (96, 8), (98, 8), (98, 6)
(96, 11), (96, 13), (98, 13), (98, 11)
(96, 16), (96, 18), (98, 18), (98, 16)
(96, 21), (96, 23), (98, 23), (98, 21)
(96, 26), (96, 28), (98, 28), (98, 26)
(96, 31), (96, 33), (98, 33), (98, 31)
(96, 36), (96, 38), (98, 38), (98, 36)
(96, 41), (96, 43), (98, 43), (98, 41)
(96, 46), (96, 48), (98, 48), (98, 46)
(96, 51), (96, 53), (98, 53), (98, 51)
(96, 56), (96, 58), (98, 58), (98, 56)
(96, 61), (96, 63), (98, 63), (98, 61)
(96, 66), (96, 68), (98, 68), (98, 66)
(96, 71), (96, 73), (98, 73), (98, 71)
(96, 76), (96, 78), (98, 78), (98, 76)
(96, 81), (96, 83), (98, 83), (98, 81)
(96, 86), (96, 88), (98, 88), (98, 86)
(96, 91), (96, 93), (98, 93), (98, 91)
(96, 96), (96, 98), (98, 98), (98, 96)
(101, 1), (101, 3), (103, 3), (103, 1)
(101, 6), (101, 8), (103, 8), (103, 6)
(101, 11), (101, 13), (103, 13), (103, 11)
(101, 16), (101, 18), (103, 18), (103, 16)
(101, 21), (101, 23), (103, 23), (103, 21)
(101, 26), (101, 28), (103, 28), (103, 26)
(101, 31), (101, 33), (103, 33), (103, 31)
(101, 36), (101, 38), (103, 38), (103, 36)
(101, 41), (101, 43), (103, 43), (103, 41)
(101, 46), (101, 48), (103, 48), (103, 46)
(101, 51), (101, 53), (103, 53), (103, 51)
(101, 56), (101, 58), (103, 58), (103, 56)
(101, 61), (101, 63), (103, 63), (103, 61)
(101, 66), (101, 68), (103, 68), (103, 66)
(101, 71), (101, 73), (103, 73), (103, 71)
(101, 76), (101, 78), (103, 78), (103, 76)
(101, 81), (101, 83), (103, 83), (103, 81)
(101, 86), (101, 88), (103, 88), (103, 86)
(101, 91), (101, 93), (103, 93), (103, 91)
(101, 96), (101, 98), (103, 98), (103, 96)
(106, 1), (106, 3), (108, 3), (108, 1)
(106, 6), (106, 8), (108, 8), (108, 6)
(106, 11), (106, 13), (108, 13), (108, 11)
(106, 16), (106, 18), (108, 18), (108, 16)
(106, 21), (106, 23), (108, 23), (108, 21)
(106, 26), (106, 28), (108, 28), (108, 26)
(106, 31), (106, 33), (108, 33), (108, 31)
(106, 36), (106, 38), (108, 38), (108, 36)
(106, 41), (106, 43), (108, 43), (108, 41)
(106, 46), (106, 48), (108, 48), (108, 46)
(106, 51), (106, 53), (108, 53), (108, 51)
(106, 56), (106, 58), (108, 58), (108, 56)
(106, 61), (106, 63), (108, 63), (108, 61)
(106, 66), (106, 68), (108, 68), (108, 66)
(106, 71), (106, 73), (108, 73), (108, 71)
(106, 76), (106, 78), (108, 78), (108, 76)
(106, 81), (106, 83), (108, 83), (108, 81)
(106, 86), (106, 88), (108, 88), (108, 86)
(106, 91), (106, 93), (108, 93), (108, 91)
(106, 96), (106, 98), (108, 98), (108, 96)
(111, 1), (111, 3), (113, 3), (113, 1)
(111, 6), (111, 8), (113, 8), (113, 6)
(111, 11), (111, 13), (113, 13), (113, 11)
(111, 16), (111, 18), (113, 18), (113, 16)
(111, 21), (111, 23), (113, 23), (113, 21)
(111, 26), (111, 28), (113, 28), (113, 26)
(111, 31), (111, 33), (113, 33), (113, 31)
(111, 36), (111, 38), (113, 38), (113, 36)
(111, 41), (111, 43), (113, 43), (113, 41)
(111, 46), (111, 48), (113, 48), (113, 46)
(111, 51), (111, 53), (113, 53), (113, 51)
(111, 56), (111, 58), (113, 58), (113, 56)
(111, 61), (111, 63), (113, 63), (113, 61)
(111, 66), (111, 68), (113, 68), (113, 66)
(111, 71), (111, 73), (113, 73), (113, 71)
(111, 76), (111, 78), (113, 78), (113, 76)
(111, 81), (111, 83), (113, 83), (113, 81)
(111, 86), (111, 88), (113, 88), (113, 86)
(111, 91), (111, 93), (113, 93), (113, 91)
(111, 96), (111, 98), (113, 98), (113, 96)
(116, 1), (116, 3), (118, 3), (118, 1)
(116, 6), (116, 8), (118, 8), (118, 6)
(116, 11), (116, 13), (118, 13), (118, 11)
(116, 16), (116, 18), (118, 18), (118, 16)
(116, 21), (116, 23), (118, 23), (118, 21)
(116, 26), (116, 28), (118, 28), (118, 26)
(116, 31), (116, 33), (118, 33), (118, 31)
(116, 36), (116, 38), (118, 38), (118, 36)
(116, 41), (116, 43), (118, 43), (118, 41)
(116, 46), (116, 48), (118, 48), (118, 46)
(116, 51), (116, 53), (118, 53), (118, 51)
(116, 56), (116, 58), (118, 58), (118, 56)
(116, 61), (116, 63), (118, 63), (118, 61)
(116, 66), (116, 68), (118, 68), (118, 66)
(116, 71), (116, 73), (118, 73), (118, 71)
(116, 76), (116, 78), (118, 78), (118, 76)
(116, 81), (116, 83), (118, 83), (118, 81)
(116, 86), (116, 88), (118, 88), (118, 86)
(116, 91), (116, 93), (118, 93), (118, 91)
(116, 96), (116, 98), (118, 98), (118, 96)
(121, 1), (121, 3), (123, 3), (123, 1)
(121, 6), (121, 8), (123, 8), (123, 6)
(121, 11), (121, 13), (123, 13), (123, 11)
(121, 16), (121, 18), (123, 18), (123, 16)
(121, 21), (121, 23), (123, 23), (123, 21)
(121, 26), (121, 28), (123, 28), (123, 26)
(121, 31), (121, 33), (123, 33), (123, 31)
(121, 36), (121, 38), (123, 38), (123, 36)
(121, 41), (121, 43), (123, 43), (123, 41)
(121, 46), (121, 48), (123, 48), (123, 46)
(121, 51), (121, 53), (123, 53), (123, 51)
(121, 56), (121, 58), (123, 58), (123, 56)
(121, 61), (121, 63), (123, 63), (123, 61)
(121, 66), (121, 68), (123, 68), (123, 66)
(121, 71), (121, 73), (123, 73), (123, 71)
(121, 76), (121, 78), (123, 78), (123, 76)
(121, 81), (121, 83), (123, 83), (123, 81)
(121, 86), (121, 88), (123, 88), (123, 86)
(121, 91), (121, 93), (123, 93), (123, 91)
(121, 96), (121, 98), (123, 98), (123, 96)
(126, 1), (126, 3), (128, 3), (128, 1)
(126, 6), (126, 8), (128, 8), (128, 6)
(126, 11), (126, 13), (128, 13), (128, 11)
(126, 16), (126, 18), (128, 18), (128, 16)
(126, 21), (126, 23), (128, 23), (128, 21)
(126, 26), (126, 28), (128, 28), (128, 26)
(126, 31), (126, 33), (128, 33), (128, 31)
(126, 36), (126, 38), (128, 38), (128, 36)
(126, 41), (126, 43), (128, 43), (128, 41)
(126, 46), (126, 48), (128, 48), (128, 46)
(126, 51), (126, 53), (128, 53), (128, 51)
(126, 56), (126, 58), (128, 58), (128, 56)
(126, 61), (126, 63), (128, 63), (128, 61)
(126, 66), (126, 68), (128, 68), (128, 66)
(126, 71), (126, 73), (128, 73), (128, 71)
(126, 76), (126, 78), (128, 78), (128, 76)
(126, 81), (126, 83), (128, 83), (128, 81)
(126, 86), (126, 88), (128, 88), (128, 86)
(126, 91), (126, 93), (128, 93), (128, 91)
(126, 96), (126, 98), (128, 98), (128, 96)
(131, 1), (131, 3), (133, 3), (133, 1)
(131, 6), (131, 8), (133, 8), (133, 6)
(131, 11), (131, 13), (133, 13), (133, 11)
(131, 16), (131, 18), (133, 18), (133, 16)
(131, 21), (131, 23), (133, 23), (133, 21)
(131, 26), (131, 28), (133, 28), (133, 26)
(131, 31), (131, 33), (133, 33), (133, 31)
(131, 36), (131, 38), (133, 38), (133, 36)
(131, 41), (131, 43), (133, 43), (133, 41)
(131, 46), (131, 48), (133, 48), (133, 46)
(131, 51), (131, 53), (133, 53), (133, 51)
(131, 56), (131, 58), (133, 58), (133, 56)
(131, 61), (131, 63), (133, 63), (133, 61)
(131, 66), (131, 68), (133, 68), (133, 66)
(131, 71), (131, 73), (133, 73), (133, 71)
(131, 76), (131, 78), (133, 78), (133, 76)
(131, 81), (131, 83), (133, 83), (133, 81)
(131, 86), (131, 88), (133, 88), (133, 86)
(131, 91), (131, 93), (133, 93), (133, 91)
(131, 96), (131, 98), (133, 98), (133, 96)
(136, 1), (136, 3), (138, 3), (138, 1)
(136, 6), (136, 8), (138, 8), (138, 6)
(136, 11), (136, 13), (138, 13), (138, 11)
(136, 16), (136, 18), (138, 18), (138, 16)
(136, 21), (136, 23), (138, 23), (138, 21)
(136, 26), (136, 28), (138, 28), (138, 26)
(136, 31), (136, 33), (138, 33), (138, 31)
(136, 36), (136, 38), (138, 38), (138, 36)
(136, 41), (136, 43), (138, 43), (138, 41)
(136, 46), (136, 48), (138, 48), (138, 46)
(136, 51), (136, 53), (138, 53), (138, 51)
(136, 56), (136, 58), (138, 58), (138, 56)
(136, 61), (136, 63), (138, 63), (138, 61)
(136, 66), (136, 68), (138, 68), (138, 66)
(136, 71), (136, 73), (138, 73), (138, 71)
(136, 76), (136, 78), (138, 78), (138, 76)
(136, 81), (136, 83), (138, 83), (138, 81)
(136, 86), (136, 88), (138, 88), (138, 86)
